"state","city","city_layoff"
"Florida","Green Cove Springs",154
"Florida","Greenacres",41
"Florida","Gulf Breeze",7
"Florida","Hallandale",302
"Florida","Hallandale Beach",108
"Florida","Hastings",102
"Florida","Heathrow",112
"Florida","Hialeah",279
"Florida","Holly Hill",22
"Florida","Hollywood",4390
"Florida","Homestead",297
"Florida","Homstead",5
"Florida","Hurlburt Field",66
"Florida","Hurlburt Field Air Force Base",82
"Florida","Indiantown",26
"Florida","Islamorada",155
"Florida","Jacksonville",11116
"Florida","Jay",16
"Florida","Jensen Beach",105
"Florida","Jupiter",865
"Florida","Kendall",7
"Florida","Kennedy Space CEnter",188
"Florida","Kennedy Space Center",3569
"Florida","Key Biscayne",515
"Florida","Key Largo",126
"Florida","Key West",660
"Florida","Kissimmee",2581
"Florida","Lake Buena Vista",31248
"Florida","Lake City",998
"Florida","Lake Mary",499
"Florida","Lake Park",41
"Florida","Lake Worth",222
"Florida","Lakeland",1584
"Florida","Lakewood Ranch",95
"Florida","Lantana",211
"Florida","Largo",926
"Florida","Lauderdale By The Sea",51
"Florida","Lauderdale By the Sea",63
"Florida","Lauderhill",197
"Florida","Leesburg",85
"Florida","Lighthouse Point",9
"Florida","Live Oak",160
"Florida","Longwood",72
"Florida","Lutz",123
"Florida","Madeira Beach",60
"Florida","Maitland",618
"Florida","Manalapan",295
"Florida","Marathon",130
"Florida","Marco Island",1051
"Florida","Margate",110
"Florida","Marianna",11
"Florida","Mary Esther",10
"Florida","Mayport",126
"Florida","Medley",804
"Florida","Melbourne",744
"Florida","Merritt Island",333
"Florida","Mexico Beach",44
"Florida","Miami",22687
"Florida","Miami Beach",10619
"Florida","Miami Gardens",270
"Florida","Miami Lakes",979
"Florida","Miami, several",26
"Florida","Milton",415
"Florida","Miramar",1269
"Florida","Mount Dora",5
"Florida","Mt. Dora",272
"Florida","Mulberry",95
"Florida","Nalcrest",6
"Florida","Naples",2981
"Florida","North Bay Village",128
"Florida","North Miami",269
"Florida","North Miami Beach",153
"Florida","North Palm Beach",43
"Florida","North St. Petersburg",620
"Florida","Oakland Park",47
"Florida","Ocala",982
"Florida","Ocoee",235
"Florida","Okeechobee",291
"Florida","Oldsmar",242
"Florida","Opa Locka",103
"Florida","Orange City",162
"Florida","Orange Park",250
"Florida","Orlando",47852
"Florida","Ormand Beach",41
"Florida","Ormond Beach",41
"Florida","Oviedo",350
"Florida","Palm Bay",177
"Florida","Palm Beach",1582
"Florida","Palm Beach Gardens",608
"Florida","Palm City",13
"Florida","Palm Coast",246
"Florida","Palm Harbor",514
"Florida","Palmetto",2492
"Florida","Palmetto Bay",142
"Florida","Panama City",1834
"Florida","Parkland",153
"Florida","Patrick Air Force Base",165
"Florida","Patrick Air Force Base Brevard County",279
"Florida","Pembroke Pines",206
"Florida","Penascola",145
"Florida","Pensacola",1010
"Florida","Perry",329
"Florida","Pine Hills",15
"Florida","Pinecastle",15
"Florida","Pinecrest",12
"Florida","Pinellas Park",190
"Florida","Plant City",1047
"Florida","Plantation",1366
"Florida","Pompano",54
"Florida","Pompano Beach",2209
"Florida","Ponte Vedra Beach",1260
"Florida","Port Charlotte",6
"Florida","Port Orange",86
"Florida","Port Richey",250
"Florida","Port Saint Lucie",555
"Florida","Port St. Lucie",564
"Florida","Princeton",133
"Florida","Punta Gorda",180
"Florida","Quincy",64
"Florida","Riverview",31
"Florida","Riviera Beach",592
"Florida","Rockledge",59
"Florida","Royal Palm Beach",11
"Florida","Saint Petersburg",653
"Florida","San Antonio",7
"Florida","Sandestin",103
"Florida","Sanford",972
"Florida","Sarasota",2132
"Florida","Satellite Beach",2
"Florida","Sebring",92
"Florida","Seminole",237
"Florida","Shalimar",134
"Florida","South Miami",46
"Florida","South St. Petersburg",158
"Florida","Spring Hill",161
"Florida","St. Augustine",300
"Florida","St. Augustine Beach",61
"Florida","St. Cloud",38
"Florida","St. Leo",76
"Florida","St. Pete Beach",634
"Florida","St. Petersburg",2719
"Florida","Starke",257
"Florida","Statewide",16266
"Florida","Stuart",237
"Florida","Sun",11
"Florida","Sunny Isles",307
"Florida","Sunny Isles Beach",155
"Florida","Sunrise",1598
"Florida","Surfside",480
"Florida","Tallahassee",2560
"Florida","Tampa",22844
"Florida","Tarpon Springs",104
"Florida","Trinity",30
"Florida","Venice",26
"Florida","Vero Beach",171
"Florida","Wakulla Springs",8
"Florida","Wellington",15
"Florida","Wesley Chapel",2
"Florida","West Jacksonville",7
"Florida","West Melbourne",90
"Florida","West Palm Beach",1615
"Florida","Weston",723
"Florida","Wilton Manors",3
"Florida","Windermere",4
"Florida","Winston",50
"Florida","Winter Garden",241
"Florida","Winter Gardens",59
"Florida","Winter Haven",519
"Florida","Winter Park",378
"Florida","Winter Springs",112
"Florida","north St. Petersburg",76
"Florida",NA,351
"Georgia","Athens",11
"Georgia","Monticello",67
"Georgia","Pentworth",189
"Idaho","Aberdeen",329
"Idaho","Bellevue",1
"Idaho","Blackfoot",180
"Idaho","Boise",NA
"Idaho","Boise, Chubbuck, Idaho Falls",90
"Idaho","Boise, Eagle, Nampa, Caldwell",328
"Idaho","Buhl",16
"Idaho","Buhl, Wendell",81
"Idaho","Burley",196
"Idaho","CDA",80
"Idaho","Caldwell",365
"Idaho","Challis",160
"Idaho","Chubbuck",11
"Idaho","Coeur d'Alene",222
"Idaho","Dubois",128
"Idaho","Eagle",11
"Idaho","Emmett",16
"Idaho","Filer",48
"Idaho","Fruitland",17
"Idaho","Hagerman",9
"Idaho","Heyburn",5
"Idaho","Homedale",10
"Idaho","Idaho Falls",511
"Idaho","Jerome",8
"Idaho","Lewiston",261
"Idaho","Meridian",682
"Idaho","Montpelier",2
"Idaho","Moscow",11
"Idaho","Mountain Home",27
"Idaho","Mt. Home AFB",103
"Idaho","Mtn. Home",5
"Idaho","Mullan",200
"Idaho","Nampa",1533
"Idaho","Naples",93
"Idaho","Plano",17
"Idaho","Pocatello",1226
"Idaho","Post Falls",399
"Idaho","Preston",26
"Idaho","Rexburg",9
"Idaho","San Leandro",8
"Idaho","Sandpoint",475
"Idaho","Soda Springs",215
"Idaho","St. Maries",164
"Idaho","Tamarack",217
"Idaho","Twin Falls",46
"Idaho","Wallace",130
"Idaho",NA,1
"Illinois","Addison",160
"Illinois","Arlington Heights",237
"Illinois","Aurora",565
"Illinois","Bannockburn",400
"Illinois","Baronville",69
"Illinois","Barrington",212
"Illinois","Bedford Park",31
"Illinois","Belvidere",345
"Illinois","Bensenville",68
"Illinois","Berkeley",307
"Illinois","Bloomington",119
"Illinois","Boilingbrook",39
"Illinois","Bolingbrook",300
"Illinois","Bridgeview",36
"Illinois","Brookfield",211
"Illinois","Buffalo Grove",28
"Illinois","Carol Stream",63
"Illinois","Carthage",42
"Illinois","Champaign",22
"Illinois","Chicago",NA
"Illinois","Chicago Heights",84
"Illinois","Chicago, Lisle",91
"Illinois","Chillicothe",267
"Illinois","Clinton",148
"Illinois","Crystal Lake",236
"Illinois","Dakota",93
"Illinois","Danville",200
"Illinois","Decatur",308
"Illinois","Dekalb",70
"Illinois","Des Plaines",721
"Illinois","Dixmoor",24
"Illinois","Downers Grove",61
"Illinois","Dwight",390
"Illinois","East Moline",80
"Illinois","East Peoria",64
"Illinois","East Saint Louis",240
"Illinois","Elgin",177
"Illinois","Elk Grove Village",167
"Illinois","Evanston",249
"Illinois","Evanston, Glenview, Skokie, Highland Park, Skokie, Vernon Hills",119
"Illinois","Franklin Park",169
"Illinois","Frankllin Park",27
"Illinois","Freeport",35
"Illinois","Geneva",50
"Illinois","Genoa",64
"Illinois","Glen Ellyn",125
"Illinois","Glendale Heights, Carole Stream",71
"Illinois","Glenview",180
"Illinois","Granite City",101
"Illinois","Granville",61
"Illinois","Gurnee",47
"Illinois","Hanover Park",58
"Illinois","Harrisburg",129
"Illinois","Harvard",247
"Illinois","Harvey",207
"Illinois","Henry",52
"Illinois","Hodgkins",34
"Illinois","Hoffman Estates",400
"Illinois","Joliet",358
"Illinois","Joppa",96
"Illinois","Lake Bluff",129
"Illinois","Lake Forest",105
"Illinois","Lawrenceville",55
"Illinois","Lebanon",27
"Illinois","Libertyville",472
"Illinois","Lincoln",259
"Illinois","Lincolnshire",273
"Illinois","Lincolnwood",143
"Illinois","Lisle",92
"Illinois","Lislie",37
"Illinois","Litchfield",56
"Illinois","Lombard",160
"Illinois","Manteno",291
"Illinois","Marion, West Frankfort",218
"Illinois","McCook",31
"Illinois","Melrose Park",257
"Illinois","Minooka",69
"Illinois","Monee",51
"Illinois","Morton Grove",269
"Illinois","Mt Carmel",51
"Illinois","Mundelein",249
"Illinois","Naperville",552
"Illinois","Normal",74
"Illinois","Northbrook",167
"Illinois","Northlake",156
"Illinois","O'Fallon",36
"Illinois","Oak Brook",85
"Illinois","Oak Park",34
"Illinois","Orland Park",167
"Illinois","Palatine",30
"Illinois","Palos Hills",83
"Illinois","Paris",61
"Illinois","Park Ridge, Elmhurst, Oak Park",119
"Illinois","Pekin",120
"Illinois","Peoria",70
"Illinois","Peru, Warren",60
"Illinois","Plainfield",102
"Illinois","Robinson",60
"Illinois","Rock Island",592
"Illinois","Rockford",107
"Illinois","Rockton",174
"Illinois","Rolling Meadows",82
"Illinois","Romeoville",285
"Illinois","Rosemont",1306
"Illinois","S. Barrington",38
"Illinois","Schaumburg",501
"Illinois","Schiller Park",155
"Illinois","Skokie",182
"Illinois","Springfield",319
"Illinois","Streator",409
"Illinois","Sycamore",142
"Illinois","Tinley Park",130
"Illinois","Tuscola",94
"Illinois","Vernon Hills",556
"Illinois","Waukegan",220
"Illinois","West Chicago",121
"Illinois","Wheaton",63
"Illinois","Wheeling",221
"Illinois","Woodridge",40
"Illinois",NA,NA
"Indiana","Albany",193
"Indiana","Albion",73
"Indiana","Albion, Avilla & Franklin",450
"Indiana","Anderson",1046
"Indiana","Anderson & Indianapolis",140
"Indiana","Anderson, Columbus, Elkhart, Indianapolis and Marion",306
"Indiana","Anderson, Evansille, Indianapolis, Kokomo, Salem",111
"Indiana","Angola",350
"Indiana","Arcadia",100
"Indiana","Auburn",236
"Indiana","Avilla",224
"Indiana","Avon, Brownsburg, Indianapolis, Lebanon and Noblesville",254
"Indiana","Batesville",144
"Indiana","Bedford",250
"Indiana","Berne",562
"Indiana","Bloomington",1421
"Indiana","Bloomington and Oolitic",166
"Indiana","Bluffton",236
"Indiana","Boonville",142
"Indiana","Boonville, Evansville",66
"Indiana","Borden",75
"Indiana","Bremen",61
"Indiana","Bristol",1056
"Indiana","Brownsburg",146
"Indiana","Burns Harbor",3272
"Indiana","Butler",263
"Indiana","Cambridge 
 City",131
"Indiana","Cambridge City",55
"Indiana","Cannelburg",89
"Indiana","Carmel",358
"Indiana","Carmel, Clarksville and Indianapolis",263
"Indiana","Chandler",NA
"Indiana","Charlestown",477
"Indiana","Chicago",5
"Indiana","Churubusco",78
"Indiana","Clarksville",322
"Indiana","Clayton",139
"Indiana","Clinton",92
"Indiana","Cloverdale",50
"Indiana","Coatesville",107
"Indiana","Columbia City",339
"Indiana","Columbus",746
"Indiana","Connersville",661
"Indiana","Corydon",214
"Indiana","Covington",43
"Indiana","Crane",7
"Indiana","Crawfordsville",274
"Indiana","Crown Point",231
"Indiana","Crown Point and Munster",93
"Indiana","Decatur",1240
"Indiana","Delphos, OH",184
"Indiana","East Chicago",2825
"Indiana","Edinburg",49
"Indiana","Edinburgh",257
"Indiana","Edwardsport",75
"Indiana","Elizabeth",NA
"Indiana","Elkhart",NA
"Indiana","Elkhart & Napanee",1430
"Indiana","Elkhart, Fort Wayne, Merrillville, Michigan City, Mishawaka, Portage, Schererville, South Bend",55
"Indiana","Evansville",2317
"Indiana","Evansville and Illinois",338
"Indiana","Evansville and Mount Vernon",113
"Indiana","Evansville, Indianapolis",633
"Indiana","Evansville, Plainfield, and Indianapolis",3
"Indiana","Fishers",1090
"Indiana","Florence",516
"Indiana","Fort Wayne",3416
"Indiana","Fort Wayne & Indianapolis",19
"Indiana","Francisco",133
"Indiana","Frankfort",1155
"Indiana","Franklin",877
"Indiana","Fremont",217
"Indiana","Garrett",87
"Indiana","Gary",1298
"Indiana","Gary and Portage",NA
"Indiana","Gary, Fort Wayne & Indianapolis",38
"Indiana","Gary, Merrillville",174
"Indiana","Gas City",97
"Indiana","Gaston",91
"Indiana","Goshen",1254
"Indiana","Goshen
 Elkhart",293
"Indiana","Goshen Howe",265
"Indiana","Grabill",122
"Indiana","Granger",114
"Indiana","Greencastle",420
"Indiana","Greenfield",982
"Indiana","Greenfield & Goshen",192
"Indiana","Greensburg",577
"Indiana","Greenwood",441
"Indiana","Griffith",113
"Indiana","Hammond",NA
"Indiana","Hanover",81
"Indiana","Hartford City",351
"Indiana","Highland",206
"Indiana","Highland, Merrillville, Lafayette, Avon, Carmel, Fishers, Greenwood, Terre Haute, Bloomington, Clarksville, New Albany, Evansville and Indianapolis",125
"Indiana","Highland, Merrillville, Michigan City, Portage, Valparaiso, Elkhart, Goshen, Mishawaka, South Bend, Warsaw, Angola, Fort Wayne, Kokomo, Lafayette, Greenwood, Noblesville, Plainfield, Muncie, Richmond, Terre Haute, Jasper, Vincennes, Marion",69
